MotorcycleRepair,Motocycle Repair,AutoRepairShop
Mountain_Undersea,undersea mountains,UnderwaterTopographicalFeature
MovieRentalStore,Movie Rental Store,RetailStore
Multi_Intelligent,,umbel#AbstractLevel
NutritionInformation,Nutrition Information,ProductLabel
OfferItemCondition,Offer Item Condition,ArtifactType
OilPipeline_Juncture,oil pipeline junction,Junction_Connector,TransportFacility
Pan_Topographical,pan (topographical),TopographicalFeature
PawnShop,Pawn Shop,RetailStore
PetroleumBasin,petroleum basin,TopographicalFeature,Unrefined_oil
Pilot,,umbel#Products
Pinnacle_Undersea,undersea pinnacle,UnderwaterTopographicalFeature
Plateau_Undersea,undersea plateau,UnderwaterTopographicalFeature
Platform_Undersea,undersea platform,UnderwaterTopographicalFeature
Polder,polder,ReclaimedLandBasin
PopulatedLocality,populated locality,PopulatedPlace
PopulatedPlaceDestroyed,destroyed populated place,PopulatedPlace
PopulatedPlacePart,populated place section,PopulatedPlace
PreparationCenter,exam preparation center,Facilty_Educational
ProfilePage,Profile Page,WebPage_CW
ProgrammingLanguageInterpreter,,umbel#StructuredInfo
Province_Undersea,undersea province,UnderwaterTopographicalFeature
RVPark,RV Park,LeisureFacility
RailwayJunction,railroad junction,Junction_Connector,RoadwayJunction,TransportFacility
Rating,Rating,SocialQuantity
Ravine_Undersea,undersea ravine,UnderwaterTopographicalFeature
RecyclingCenter,Recycling Center,ServiceOrganization
Region_Artifactual,artifactual region,GeographicalRegion
ReligiousSettlement,religious populated place,PopulatedPlace
Ridge_Undersea,undersea ridge,UnderwaterTopographicalFeature
Rise_Undersea,undersea rise,UnderwaterTopographicalFeature
RoofingContractor,Roofing Contractor,ConstructionRepairOrMaintenanceOrganization
Saddle_Undersea,undersea saddle,UnderwaterTopographicalFeature
SaleEvent,Sale Event,SalesActivity
SaltArea,salt area,SaltFlat
ScienceResearchBase,scientific research base,GroundsOfOrganization
Scotobacteria_ClassAerobicBacterium,,umbel#Prokaryotes
Seachannel,seachannel,Channel_WaterPath
SearchResultsPage,Search Results Page,WebPage_CW
SelfStorage,Self Storage,StorageOrganization
SerialNumber_StringAddressResolutionProtocol,,umbel#Notations
Shelf_Valley_Undersea,undersea shelf valley,UnderwaterTopographicalFeature
Sill_TerrainFeature_Undersea,undersea sill,UnderwaterTopographicalFeature
SiteNavigationElement,Site Navigation Element,WebPage_CW
Slope_Topographical_Undersea,undersea slope,UnderwaterTopographicalFeature
